BehaviorSpace results (NetLogo 5.3.1);;;;;;;;
cfs_ws.nlogo;;;;;;;;
cfs_ws20k;;;;;;;;
05/12/2019 15:54:53:599 -0300;;;;;;;;
min-pxcor;max-pxcor;min-pycor;max-pycor;;;;;
0;49;0;49;;;;;
[run number];number-of-ants;time-between-ants;[step];qmi;sdf;number-of-coverages;turn-side;turn-back
1;4;1;20000;944,22;1,53;28;19860;795
3;4;1;20000;930,82;0,92;29;20648;689
2;4;1;20000;923,8;1,16;29;20227;567
4;4;1;20000;985,93;1,56;28;21515;935
5;4;1;20000;973,8;1,34;29;19304;751
6;4;1;20000;966,38;1,34;29;20447;766
7;4;1;20000;915,65;1,25;29;19334;565
8;4;1;20000;929,36;1,36;29;19679;680
10;4;1;20000;930,07;1,24;28;20133;660
9;4;1;20000;922,69;1,21;29;19750;609
11;4;1;20000;940,53;1,22;28;20513;709
12;4;1;20000;960,57;1,54;27;19217;731
13;4;1;20000;944,6;1,32;29;20297;799
14;4;1;20000;953,11;1,56;28;20967;800
15;4;1;20000;993,17;1,59;28;19372;824
16;4;1;20000;968,8;0,99;29;19627;686
17;4;1;20000;919,84;1,1;27;19552;619
18;4;1;20000;916,92;1,12;29;18959;645
19;4;1;20000;936,3;1,91;28;19627;774
20;4;1;20000;970,41;1,41;28;20271;863
21;4;1;20000;947,82;1,18;28;20293;697
23;4;1;20000;950,29;1,07;29;19940;688
22;4;1;20000;914,04;0,99;28;20063;637
24;4;1;20000;931,45;1,18;29;19527;611
25;4;1;20000;929,9;1,43;28;20566;726
26;4;1;20000;926,07;1,26;28;19567;702
27;4;1;20000;947,41;1,09;28;20248;690
28;4;1;20000;946,32;1,78;28;20028;719
29;4;1;20000;933,87;1,33;29;19726;690
30;4;1;20000;920,12;1,52;28;20104;710
;;;;942,4753333;1,316666667;28,36666667;19978,7;
;;;;21,27102542;0,23386311;0,6149479;556,6790167;
;;;;;;;;
;;;;914,04;0,92;27;18959;
;;;;993,17;1,91;29;21515;
