"BehaviorSpace results (NetLogo 5;3;1)";;;;;;;;
"MultipleMatrix_EVAP;nlogo";;;;;;;;
multi_evap10k;;;;;;;;
04/25/2019 14:46:38:732 -0300;;;;;;;;
min-pxcor;max-pxcor;min-pycor;max-pycor;;;;;
0;49;0;49;;;;;
[run number];number-of-ants;time-between-ants;[step];qmi;sdf;number-of-coverages;turn-side;turn-back
7;4;1;10000;806,24;1,11;13;12314;33
4;4;1;10000;792,6;1,26;12;13189;28
6;4;1;10000;801,45;1,11;13;12422;29
5;4;1;10000;813,79;1,26;12;12327;33
2;4;1;10000;810,78;1,6;11;15262;55
3;4;1;10000;828,15;1,06;13;14080;43
8;4;1;10000;805,68;1,23;12;13082;38
1;4;1;10000;813,54;1,34;13;10359;38
10;4;1;10000;839,11;1,16;12;10806;25
9;4;1;10000;796,46;1,57;11;12655;29
11;4;1;10000;806,31;1,19;12;12468;38
13;4;1;10000;795,9;1,25;12;13085;37
12;4;1;10000;818,47;1,19;12;13557;33
14;4;1;10000;793,06;1,2;13;12999;38
15;4;1;10000;801,86;1,37;12;13306;40
17;4;1;10000;782,82;1,23;13;11311;33
18;4;1;10000;813,45;1,56;12;14556;33
19;4;1;10000;799,44;1,22;12;12310;24
16;4;1;10000;795,58;1,49;12;14011;25
20;4;1;10000;796,51;1,44;12;13158;24
21;4;1;10000;811,35;1,24;12;12748;28
22;4;1;10000;799,55;1,22;12;13133;35
24;4;1;10000;790,15;1,09;12;12421;29
25;4;1;10000;820,61;1,53;12;11425;33
23;4;1;10000;844,45;1,31;12;13643;30
26;4;1;10000;803,68;1,24;12;13003;26
28;4;1;10000;814,17;1,06;12;13836;37
29;4;1;10000;814,24;1,24;12;13205;47
30;4;1;10000;786,14;1,17;13;12230;38
27;4;1;10000;809,52;1,46;11;14385;43
;;;;806,84;1,28;12,13;12909,53;
;;;;14,18;0,16;0,57;1071,56;
;;;;;;;;
;;;;782,82;1,06;11;10359;
;;;;844,45;1,6;13;15262;
